order_id,restaurant_lat,restaurant_lon,customer_lat,customer_lon,order_hour,order_day,order_month,weather,traffic,vehicle_type,num_items,restaurant_rating,delivery_person_age,delivery_person_exp,delivery_status
5147,13.044604886007209,77.66304256476876,12.915906287628845,77.71947751995614,7,1,7,Windy,High,Bike,9,4.9,21,3,1
5148,13.119774675486761,77.67850440679409,13.134989826427221,77.67387375557806,13,5,2,Clear,Medium,Scooter,4,4.2,28,0,0
5149,13.037051593374201,77.73150950455708,12.896108096880969,77.55213216984298,3,6,6,Rainy,High,Scooter,6,3.4,47,7,2
5150,12.889386391601446,77.4840953783935,12.861088705066168,77.53524592785718,3,5,8,Windy,Low,Car,2,4.3,30,9,0
5151,12.942907513331557,77.66143528803431,13.010338448422543,77.67080368824834,22,1,3,Windy,Low,Scooter,5,2.3,48,3,0
5152,12.910538484475737,77.70524178739024,13.008567538730105,77.7009712287819,22,3,9,Clear,Medium,Car,7,4.9,39,1,0
5153,13.12264794931506,77.73631358006627,13.10321408961036,77.66475513928874,15,0,11,Rainy,High,Car,6,2.7,48,7,2
5154,13.078120020186246,77.51329078691352,13.13465789505334,77.64199676751072,10,0,9,Foggy,Low,Car,1,2.5,49,2,0
5155,13.052919510673002,77.60117870231727,13.011563632642039,77.5183774175566,21,0,3,Windy,Low,Car,3,4.2,25,9,1
5156,12.940289895889487,77.65416645429335,13.128998254725897,77.70584119498294,6,4,3,Rainy,Low,Bike,5,3.5,21,0,1
5157,12.905213431615064,77.5242403188504,13.067547745389948,77.67489859503752,0,0,5,Foggy,Low,Bike,9,4.1,24,3,1
5158,13.076935326396674,77.63014185897508,12.929367738398675,77.60518228692993,8,5,9,Foggy,High,Bike,1,4.1,30,8,1
5159,12.992247383763724,77.5272736347494,13.128526213283179,77.60347632868003,5,5,12,Clear,High,Bike,9,3.5,24,3,1
5160,12.917736865645189,77.5500371061595,13.050232952854563,77.6207519083422,23,3,1,Foggy,High,Scooter,1,4.4,41,6,1
5161,13.034986593449583,77.58245560895327,12.97422877982279,77.6984829182536,12,2,1,Windy,High,Car,2,3.9,42,4,1
5162,12.862100155641535,77.60875702962397,13.05407262535508,77.67267786465126,20,6,1,Windy,High,Scooter,4,3.3,31,4,1
5163,12.947851076238475,77.58480976148755,12.970393848323125,77.70687349818377,11,2,4,Rainy,Medium,Bike,6,4.0,39,9,1
5164,12.99056709837734,77.59795865593638,12.884255130396388,77.60218483149762,22,5,7,Windy,High,Car,1,3.0,34,2,1
5165,12.894387500232822,77.53957662688649,13.06569362415307,77.63739471770548,18,4,12,Clear,Low,Car,7,2.9,35,1,0
5166,13.145396343277252,77.49768952820679,13.097226283651223,77.7063715420688,16,3,11,Clear,High,Scooter,9,2.4,34,4,2
5167,12.912729209376884,77.46420499319805,13.068641859705817,77.51969601805301,22,1,2,Windy,Medium,Bike,9,4.4,45,1,1
5168,12.88910593901298,77.5087936167475,12.918734400327002,77.58320620407687,20,5,12,Rainy,Low,Scooter,9,2.2,34,7,2
5169,12.911060462166068,77.62458309245173,13.136990504043284,77.63619567109382,0,2,3,Clear,Medium,Car,2,2.0,47,6,0
5170,13.080718339947918,77.68583463434094,12.857576368507347,77.72454387720742,8,6,4,Rainy,Low,Bike,2,1.9,33,1,1
5171,12.977651697781553,77.50077427923287,12.949805589212692,77.45475080331384,21,3,1,Windy,Low,Bike,1,3.6,23,4,1
5172,13.019624781925762,77.48256660733179,12.92802773036047,77.51377194745197,22,6,2,Foggy,High,Scooter,2,1.8,28,4,1
5173,12.856302747095908,77.67478710816478,12.864437868284455,77.52033515232839,7,6,2,Clear,Medium,Scooter,3,4.5,18,3,0
5174,12.860329392571995,77.54154749916118,12.9717189078966,77.54798380407854,1,1,11,Foggy,Medium,Scooter,2,3.8,23,6,0
5175,12.983747664948105,77.73544983176821,13.036934452048833,77.5345359861262,17,6,6,Clear,Low,Bike,5,4.2,39,1,0
5176,13.094996572960488,77.66429539118312,13.11476585904553,77.62704163566868,3,4,4,Windy,High,Car,4,1.6,47,5,1
5177,13.11557166361227,77.54802681417291,13.146906914857441,77.71568607927642,0,5,12,Rainy,Low,Bike,7,1.1,25,8,1
5178,12.876011970278691,77.53686282433812,13.09242687592132,77.64109335232172,23,0,7,Rainy,Medium,Bike,7,1.3,29,0,1
5179,13.011508930630306,77.60710951588139,12.990604155613848,77.52245796768631,20,5,12,Rainy,Low,Bike,7,3.7,20,0,2
5180,13.123968905883782,77.47374340048347,13.067111327790109,77.70912585502103,11,3,11,Windy,High,Bike,5,1.4,39,0,1
5181,12.966391826319366,77.48530295379359,13.103087136576892,77.63961373674425,15,5,12,Rainy,Medium,Scooter,4,2.9,27,5,0
5182,13.098869749428511,77.50275736439487,12.989592158925605,77.51568863749637,22,2,8,Clear,Low,Scooter,8,4.2,42,6,0
5183,12.89010869631983,77.68241707799137,13.08551633020765,77.55849996114995,17,4,2,Foggy,High,Car,4,2.4,27,3,2
5184,13.13061834690034,77.60415720778074,12.994795725493862,77.68698944202194,4,5,2,Windy,Medium,Bike,5,1.2,45,9,0
5185,13.075426995259392,77.45317013683234,12.965948797263017,77.67167935444614,15,3,5,Foggy,High,Bike,8,4.5,25,9,2
5186,13.13240031783607,77.65205495824164,13.007827251335128,77.6229747108517,8,4,4,Clear,Low,Car,3,3.8,48,7,0
5187,13.052985170065751,77.57710705359816,13.052756421288144,77.49343025082217,8,1,12,Clear,Medium,Bike,7,1.1,46,1,0
5188,12.959021179599828,77.60325570948915,13.06806461689558,77.69098678919435,1,3,10,Foggy,High,Bike,1,2.3,23,8,1
5189,13.131454351757418,77.51423487302388,12.957020880667633,77.54226275856583,13,5,2,Foggy,Medium,Car,2,2.5,21,5,1
5190,12.932670032892753,77.61553466851824,13.02139607546681,77.68147938169975,10,5,9,Clear,Low,Car,2,4.5,26,5,0
5191,12.94965175661852,77.74374597192545,13.122961262224134,77.64426990972868,1,0,9,Clear,Low,Car,5,1.3,32,2,0
5192,13.060242525400522,77.47203340730174,13.142893870033193,77.52925108449305,15,1,10,Clear,High,Car,2,4.1,33,5,1
5193,13.079594889857615,77.53517521989933,12.918174427355186,77.5137107684398,20,0,12,Clear,Medium,Bike,4,4.9,40,2,0
5194,13.128821045154746,77.52289927785826,12.907849349714002,77.48927297697732,18,4,4,Clear,Low,Car,1,2.5,48,5,0
5195,12.911440722716863,77.52456479322535,13.053005690028595,77.52258387097643,12,6,2,Foggy,High,Car,6,1.1,19,4,2
5196,13.089399410565768,77.56361190726962,12.974405165747033,77.49734870673474,16,0,3,Foggy,High,Scooter,1,2.0,21,1,1
5197,13.07156381601909,77.69543293542326,12.857266701525441,77.63511537433632,0,1,8,Windy,High,Scooter,2,1.5,19,4,1
5198,12.86913836687608,77.72385760698931,12.954058561194184,77.62963493569318,20,1,11,Rainy,Medium,Car,4,4.2,25,0,1
5199,12.966166942363062,77.51066452623769,13.092023423041676,77.62585161803985,18,1,8,Rainy,Low,Car,4,2.4,41,7,1
5200,12.93482963711803,77.61288498138444,13.089228079114955,77.64256694276746,15,5,12,Foggy,Low,Scooter,9,4.6,49,3,1
5201,12.941347127306209,77.64106969164965,12.998405544644974,77.69443536018937,12,4,7,Foggy,Medium,Car,5,4.7,28,8,1
5202,13.14488406386641,77.60654824230916,12.991773380466261,77.72406581346495,18,2,4,Rainy,Low,Scooter,4,2.5,40,1,0
5203,13.042833224043978,77.58022291825908,13.023852232730313,77.51911266137053,2,4,1,Rainy,High,Scooter,5,3.4,23,6,1
5204,13.06530284733805,77.50759265175778,12.915819013169072,77.62633234705068,2,1,10,Rainy,High,Scooter,7,4.8,27,6,2
5205,13.142985291194503,77.59646580775977,13.007813087467287,77.47350086637418,0,4,9,Windy,Medium,Bike,9,1.3,40,5,0
5206,12.963160534737291,77.5703644483134,12.853313908016995,77.48604273150669,2,6,7,Clear,High,Scooter,9,4.1,21,3,1
5207,13.090552050535843,77.68866900875068,12.99266786643494,77.64630179388841,15,3,1,Rainy,Low,Car,1,1.2,20,9,1
5208,12.980359288991348,77.6790813077489,12.950815313875177,77.59597416850714,20,6,5,Clear,Low,Car,4,2.8,29,2,0
5209,13.110860101544494,77.4901996043617,13.052460881771099,77.67749962605033,7,6,3,Windy,Medium,Scooter,4,3.0,46,7,0
5210,12.90419726239339,77.47655571576892,13.041506075245788,77.57770324429717,22,3,2,Clear,High,Bike,7,3.2,18,2,1
5211,13.134305853119285,77.72244618296826,12.964250764054842,77.48827952204988,15,2,3,Rainy,Low,Car,6,4.4,31,5,1
5212,12.915631512523264,77.61065251668936,12.852181894443577,77.71161609614924,12,6,6,Foggy,Low,Scooter,8,1.8,45,1,1
5213,12.94786615209428,77.70734028118478,12.925682088818489,77.4748665413436,12,4,12,Windy,Low,Car,4,2.8,28,7,0
5214,13.076857670232034,77.46744533616992,13.040004355056748,77.50668939276062,10,6,7,Rainy,High,Scooter,8,2.1,47,7,2
5215,12.968126542469623,77.6079546849565,12.871712002905252,77.53309305978856,3,6,10,Rainy,Low,Car,6,3.4,25,4,1
5216,13.032463413029934,77.61182795437287,12.88229272655004,77.74858418211963,3,5,9,Rainy,High,Bike,2,3.2,30,0,1
5217,12.983372050320828,77.70821060976265,13.044110507370126,77.5750579460528,14,6,10,Rainy,Low,Bike,1,4.2,19,4,2
5218,13.072710981126935,77.47928299946892,13.076730220284787,77.60051255914344,3,4,12,Windy,High,Bike,9,1.7,45,3,1
5219,12.918499375710583,77.52213366910277,12.946464912403814,77.68090902529217,7,3,11,Rainy,Low,Bike,8,4.3,23,7,1
5220,12.867537396171063,77.5719614941661,12.996901919654968,77.64092467560164,23,1,7,Clear,High,Car,1,2.4,41,8,1
5221,12.93997881924192,77.70975244262598,13.133713409495098,77.7024262075824,1,0,12,Rainy,Medium,Car,4,3.3,31,4,1
5222,12.992292599460528,77.73166499452117,13.13366306865279,77.59593003757637,14,1,1,Windy,Medium,Bike,2,1.9,21,7,0
5223,12.900406015657804,77.7478173858781,12.94225083233903,77.74165330624797,22,2,7,Foggy,Medium,Car,2,2.9,19,2,0
5224,12.956439186896917,77.73775804593755,13.092996362505128,77.6890437084759,13,0,1,Foggy,Low,Scooter,7,1.7,48,0,1
5225,12.96999490548807,77.4517825267533,13.028183215842057,77.57040961649398,20,1,8,Clear,High,Bike,5,3.7,20,3,1
5226,12.867217553106482,77.46431250243616,13.142645348005114,77.56438154688358,1,4,2,Clear,Low,Car,2,1.2,43,2,0
5227,13.024992174455262,77.49428204574728,12.99328407091333,77.72884735761326,2,5,2,Rainy,High,Scooter,1,3.4,46,5,2
5228,13.115303028391386,77.55465862903108,13.08241206040467,77.65532469074442,10,6,1,Rainy,High,Scooter,1,4.0,40,9,1
5229,12.895522873885916,77.69897540929608,13.080441138884462,77.63643009035769,6,4,9,Clear,Low,Car,4,4.5,37,1,0
5230,13.029342404020454,77.71779685860065,12.999229860289923,77.67734919123015,15,3,12,Foggy,High,Bike,4,4.3,49,6,1
5231,13.049421761473255,77.50605032188838,13.088689034289192,77.61825014843352,21,4,11,Windy,Medium,Scooter,2,4.6,35,2,1
5232,12.975800404125787,77.63589924548592,12.928312099992098,77.49775003192572,21,4,8,Rainy,Low,Bike,2,3.5,24,0,1
5233,13.06032927620928,77.72520859551959,12.88667591088707,77.54576463862354,6,2,9,Windy,Medium,Car,4,1.2,45,9,0
5234,12.973219463047304,77.58911952077939,12.977549123396594,77.61738345911269,21,6,8,Foggy,Medium,Car,8,4.9,21,4,2
5235,13.00139118639323,77.48106307158584,13.133089196990076,77.45545034627816,10,5,4,Clear,Medium,Car,6,4.1,47,3,0
5236,12.852205913366328,77.58734409502539,13.000223382460758,77.58120521148896,1,0,9,Foggy,Low,Bike,1,3.4,32,2,0
5237,13.057516034240408,77.56273847068641,13.040577741594078,77.67674086378278,7,1,8,Windy,Medium,Bike,8,2.8,40,9,0
5238,13.048402803683418,77.6232973988198,13.037248736772362,77.49927020135489,6,1,1,Foggy,Low,Scooter,5,1.4,29,0,0
5239,12.861520263197903,77.58159760532213,12.88977186018086,77.46936768504708,5,2,10,Foggy,Low,Scooter,6,1.0,25,0,1
5240,12.96047503221854,77.45520377805612,12.967089064713162,77.70080874221831,15,0,5,Rainy,Medium,Bike,7,2.7,39,1,1
5241,13.143709552237501,77.7481993200241,13.062081691876562,77.635182160539,20,6,9,Clear,High,Car,6,4.9,48,4,2
5242,12.976220968770585,77.61306207131918,13.141597029574218,77.50297369174685,10,4,12,Windy,High,Bike,3,3.1,25,3,1
5243,13.000583621539553,77.59208922664538,12.900405321489108,77.69189149417495,21,5,8,Windy,Low,Scooter,2,2.6,24,5,0
5244,13.122979047447917,77.73638521145122,12.973132567101734,77.64743884144616,2,6,1,Rainy,Medium,Car,2,2.8,35,0,0
5245,13.065178562759726,77.49675811027612,12.87852813994082,77.55023578089454,17,2,6,Foggy,Low,Scooter,3,2.2,35,9,0
5246,13.024621039337267,77.50677128076357,12.922712937894776,77.56285888158853,8,4,11,Windy,High,Car,6,4.9,47,7,2
5247,13.089341404402322,77.69240442471883,12.963027802997845,77.49676644895612,16,1,6,Rainy,Low,Bike,1,1.5,23,0,1
5248,13.109309879936792,77.5282493240075,13.012192974385705,77.70057667826262,1,2,2,Windy,Low,Scooter,3,3.8,42,0,0
5249,12.98706642152118,77.68976813188746,12.919170064671723,77.60270199549312,9,5,11,Rainy,High,Car,2,2.8,33,1,1
5250,12.99253250947955,77.53146004487255,12.918268798353605,77.6171057229931,9,2,2,Rainy,Medium,Scooter,4,1.6,49,1,1
5251,12.965815280695551,77.4599562890675,13.083348993742062,77.71504757455932,16,2,1,Clear,High,Bike,1,3.4,32,1,1
5252,13.140011842005539,77.60510441716602,13.138792498884065,77.45474918493593,7,6,6,Clear,Medium,Scooter,3,3.4,43,5,0
5253,13.059149876287105,77.50900593023806,12.947083890325437,77.47007691875699,19,1,9,Foggy,Medium,Scooter,4,1.7,23,2,1
5254,12.874966919862421,77.67735388787975,13.056397605590703,77.49847369455794,5,5,8,Rainy,High,Car,5,2.8,30,9,1
5255,13.108887886993905,77.64235988996964,12.927424138407376,77.45901134392645,10,1,5,Windy,Low,Car,4,4.6,44,4,0
5256,12.99416798225088,77.72708080039338,13.12838567648969,77.64744684698732,4,3,8,Foggy,Low,Bike,5,1.5,26,6,0
5257,12.870626171926746,77.68489650717972,13.05187070804962,77.6401638404565,23,5,2,Rainy,High,Car,1,4.9,29,2,1
5258,13.014915176548993,77.50423278645222,13.090803056391271,77.5132405708787,9,1,12,Foggy,Medium,Car,8,1.0,33,3,1
5259,12.97514928369271,77.69004747099945,12.86480621295975,77.49482193346601,22,5,11,Windy,High,Scooter,2,3.5,43,6,1
5260,13.113324821458788,77.6425211134442,13.029551790472187,77.49370541041598,0,1,6,Windy,Low,Bike,6,3.2,24,9,0
5261,12.911198381082816,77.65068549252818,13.008283699407515,77.73597242399559,7,4,12,Clear,Low,Bike,2,1.0,25,4,0
5262,13.097939382847654,77.69967886579104,12.93789907207346,77.65805135858743,3,1,2,Foggy,Medium,Car,2,3.5,44,3,1
5263,13.017306607355636,77.62214722075669,12.928728995517195,77.62562864853952,6,5,8,Clear,High,Scooter,8,4.2,44,6,1
5264,12.86638309096404,77.58980105430591,13.02400744069509,77.54674606154153,18,0,12,Rainy,Low,Bike,3,1.2,36,1,0
5265,13.141553590397645,77.64099231060761,13.061945690502167,77.57991295937263,14,4,2,Rainy,High,Bike,8,3.0,37,1,2
5266,13.00378457323096,77.53938722868752,12.859951827110557,77.47682176435977,1,5,5,Windy,High,Scooter,2,3.9,47,0,1
5267,12.937263056269474,77.50477913932613,13.020220474577112,77.7494455664165,16,5,12,Rainy,High,Car,1,4.2,18,0,2
5268,12.990822052596778,77.63497635142137,12.901137858683988,77.67652563907149,20,5,7,Foggy,Medium,Car,1,4.3,28,9,1
5269,13.107357335055246,77.52015451072565,12.89210881941583,77.63643594704847,15,3,7,Windy,Low,Car,7,1.3,26,8,0
5270,12.941470937315518,77.47397453280398,13.036935846428406,77.62633015856836,13,0,4,Windy,Medium,Scooter,8,3.7,46,9,1
5271,12.90780291894601,77.45016625537558,12.943261035165241,77.60129431160995,2,3,8,Foggy,Low,Scooter,1,3.9,30,2,0
5272,12.888721374079264,77.63249582042002,12.98226406994046,77.5272282283024,18,2,7,Foggy,Low,Bike,3,2.1,49,6,0
5273,12.939357819517063,77.55864463504408,12.957999642831933,77.51791712103793,7,6,10,Clear,High,Scooter,4,4.9,20,9,1
5274,13.084014426112013,77.67569329120204,13.044500896045758,77.61485973715676,16,2,5,Rainy,High,Car,8,3.9,47,4,2
5275,12.991487909558579,77.56255291949394,12.99103592981994,77.4710602443674,17,2,4,Windy,Low,Bike,7,4.7,44,0,0
5276,12.918244481108061,77.59580103447146,13.139037598611385,77.47234123966057,0,6,2,Rainy,High,Scooter,5,3.8,46,7,1
5277,12.899855499882925,77.57212549184462,12.95571482773194,77.6182440809481,6,1,2,Clear,High,Scooter,7,1.5,34,1,1
5278,12.949818842953114,77.6451724373328,13.07208530207885,77.72594361446308,3,6,4,Clear,High,Bike,2,2.0,26,6,1
5279,13.131977311865713,77.5568417486045,12.927187770274914,77.72428155533896,2,1,8,Windy,Medium,Car,7,2.7,42,4,0
5280,12.952908013777007,77.73913029498269,13.002625927787845,77.45324849019823,18,4,11,Rainy,Medium,Car,1,2.7,35,5,0
5281,13.14643722278639,77.73084409597956,13.015770925570587,77.48221826469424,9,0,6,Rainy,Low,Scooter,6,3.6,33,4,1
5282,12.995569136729607,77.70440837079718,12.94873278431882,77.6249233081276,2,6,9,Windy,High,Bike,8,3.3,24,5,2
5283,12.903749175487045,77.72609008117182,12.991534158673788,77.70454271654185,1,0,2,Windy,High,Scooter,7,1.3,49,4,1
5284,13.117342027538053,77.58474190653781,12.933783591369547,77.73633472599705,4,5,7,Clear,High,Bike,5,4.4,46,3,0
5285,12.988106611940449,77.61092911903685,12.851800234502194,77.70817466781374,16,2,1,Windy,Medium,Scooter,3,4.4,43,5,0
5286,13.062901403051358,77.67262777776747,12.914694490491364,77.65328394058893,4,2,2,Clear,Low,Car,7,4.4,35,4,0
5287,13.145113474962745,77.65884377748156,13.06001925174796,77.51015752327677,13,5,11,Rainy,High,Bike,9,1.9,32,1,2
5288,12.865052605095991,77.71720357868165,13.081288907345613,77.47178644219369,15,1,9,Rainy,Medium,Car,7,2.3,22,6,0
5289,12.87900836793627,77.66489930817701,12.934060860141676,77.46425473480569,23,3,8,Clear,Medium,Car,1,3.9,19,5,0
5290,13.066137022438827,77.74936541246853,12.972412899645422,77.63362303538763,22,5,9,Rainy,High,Bike,7,2.6,24,8,2
5291,12.934547500988641,77.55455173994947,12.861209698041582,77.46085658120461,13,6,7,Windy,High,Bike,2,2.8,32,0,1
5292,12.905290419085029,77.69989932267183,12.921118870329304,77.67177198693966,18,0,12,Clear,Medium,Scooter,7,3.4,35,0,0
5293,12.86180856394592,77.6592904468498,13.083765785011689,77.66374122120529,12,0,10,Rainy,Medium,Bike,5,1.1,23,5,1
5294,12.85655401359586,77.65741593356451,13.031795881079518,77.47388324743301,11,3,12,Foggy,Low,Scooter,6,1.1,25,5,1
5295,13.082345680935937,77.5477506784535,12.911731156586312,77.72198670951104,15,0,11,Foggy,Medium,Bike,6,1.2,29,3,1
5296,12.890330028210865,77.68568053772691,12.92723259853673,77.60657878658759,22,0,9,Rainy,Medium,Car,3,1.9,49,9,0
5297,12.990316184791345,77.72011280670428,13.095040606896868,77.72133157020131,16,6,4,Windy,Low,Bike,9,4.9,38,5,1
5298,13.031769044553846,77.51556453845618,12.91272526088347,77.72048301685649,21,1,3,Clear,Medium,Bike,3,1.4,44,2,1
5299,12.978505540170653,77.63764905113501,12.950247317754139,77.50911021916613,19,0,4,Foggy,Medium,Scooter,2,4.5,20,5,1
5300,12.85813199570087,77.56764044873083,13.049307607496393,77.56417328838089,5,2,5,Windy,Low,Scooter,2,1.5,42,1,0
5301,13.085050450776373,77.74686443578847,13.018333715712423,77.49038790005115,13,2,12,Clear,Low,Car,7,3.9,42,7,1
5302,12.853153967362495,77.5936498447495,12.988261061570144,77.6824934030409,15,4,10,Foggy,High,Bike,7,3.5,24,5,2
5303,13.078566968313245,77.51849605213908,13.119922327293924,77.60123747466136,2,1,4,Foggy,Medium,Scooter,2,3.9,36,8,0
5304,13.117991348136437,77.56455728756656,12.915913138814515,77.7286422726185,20,1,4,Foggy,High,Bike,4,1.3,34,8,2
5305,12.979851976317152,77.64615151694498,13.0724259672589,77.51246456446289,18,2,12,Rainy,Low,Car,5,4.0,43,2,1
5306,13.01066274192934,77.47282681140487,12.897719152185454,77.65651029845577,6,1,7,Rainy,Medium,Scooter,2,2.3,32,5,1
5307,12.993095017785295,77.63108057606637,13.034720150044643,77.74677104833181,4,6,4,Windy,Low,Car,8,2.0,47,5,0
5308,12.966762585587032,77.72936742775367,13.111187069023394,77.6496143785463,19,1,4,Clear,Medium,Scooter,6,3.5,28,3,1
5309,13.116227360611107,77.70510883629736,12.987370535643441,77.47063217984922,22,4,9,Rainy,High,Bike,5,1.4,20,8,2
5310,13.118180053200998,77.4703020609974,13.0672883521574,77.62652730490856,22,3,9,Clear,Medium,Scooter,8,2.0,23,5,0
5311,12.95074490939246,77.74801696362172,13.096118005899697,77.50395282490437,9,5,5,Foggy,Low,Car,6,3.2,42,7,1
5312,13.03452092620441,77.65961807711116,12.89080792746328,77.45915083322579,8,0,9,Rainy,Medium,Scooter,9,4.1,34,1,1
5313,13.12807226864376,77.49868424729421,13.061748068584633,77.55048820919157,2,4,11,Foggy,High,Bike,7,4.5,40,7,1
5314,13.138617549682406,77.45372482675083,13.125952307196604,77.52983122491622,9,6,2,Clear,High,Bike,8,2.7,27,2,1
5315,13.002687712126614,77.50138479088764,13.022911182956664,77.68663126964472,15,3,12,Rainy,High,Car,7,4.9,47,2,2
5316,12.985847441585298,77.70145277620573,12.905836673358626,77.56210416232344,23,0,12,Rainy,Low,Car,7,4.1,27,1,1
5317,12.933608294778558,77.45649179748355,12.888082759476683,77.66988763411555,22,2,12,Foggy,Medium,Scooter,8,2.6,45,8,1
5318,13.137661561957124,77.51994419108543,12.927920599140025,77.4548716975848,8,3,5,Windy,Medium,Bike,6,2.6,20,3,0
5319,12.89284429134186,77.67719167860047,12.881053980705005,77.45444364003002,1,0,11,Rainy,Low,Bike,4,2.8,40,6,1
5320,13.023948872814318,77.62583316076945,13.004018221475514,77.45879403726427,5,4,7,Clear,High,Scooter,9,4.0,35,8,1
5321,12.934765080255591,77.68482071310805,12.87091140481202,77.51580753253478,4,0,8,Rainy,Low,Scooter,8,2.3,33,0,1
5322,12.93370248710434,77.67384515114804,12.917021387390868,77.56219633550857,2,1,12,Foggy,Medium,Car,4,1.4,27,7,1
